rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk,corrected_file,observation_file,star,Name,gaia_dr3,Teff,eTeff,Logg,eLogg,[Fe/H],e[Fe/H],Vt,eVt,Gmag,Plx,Distance,Mass_t,Radius_t,SWFlag,Reference,Link,Update,Database,vrad_fractional_mean,true_vrad_fractional_mean,fwhm_fractional_mean,bis_span_fractional_mean,contrast_fractional_mean,vrad_subtract_mean,true_vrad_subtract_mean,fwhm_subtract_mean,bis_span_subtract_mean,contrast_subtract_mean,s_mw_mean,s_mw_std,ha_mean,ha_std,na_mean,na_std,ca_mean,ca_std,rhk_mean,rhk_std,s_mw_fractional_mean,ha_fractional_mean,na_fractional_mean,ca_fractional_mean,rhk_fractional_mean
58814.581962469965,21573.671132,,5624.580659,27.722325,56.298441,835.700365,0.343692,0.096646,0.770786,-4.997239,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,9.903454108932131e-05,,0.0007105754343574307,0.115392108177845,-0.00012142223212027511,2.1363270500005456,,3.9938509125004202,2.8679936875000003,-0.006836712500003728,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,0.01570520522416845,-0.012552893898608492,0.020820746386577972,0.01632032683176916,-0.002005818445201602
58846.59444819996,21574.794197,,5621.350898,25.110199,56.310509,855.230203,0.346589,0.094051,0.789493,-4.985433,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,0.00015109690059014185,,0.00013594486458254825,0.01029469207128967,9.290936325212924e-05,3.259392050000315,,0.7640899124999123,0.25586768750000033,0.005231287500002679,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,0.039441653052313994,-0.004229644400872978,-0.006588870533658457,0.04098645251910901,-0.004363584264974644
58879.617715190165,21571.908268,,5624.348535,24.833366,56.340916,856.064886,0.352675,0.095605,0.790292,-4.984935,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,1.731277136175698e-05,,0.0006692765437031475,-0.0008435275218792735,0.0006329475485756743,0.37346305000028224,,3.7617269125003077,-0.020965312499999555,0.03563828749999942,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,0.04045612175822651,0.01325578757814633,0.009825212200078502,0.04203997443198571,-0.004463039404585484
58904.58232193021,21569.551862,,5606.437922,21.766036,56.415839,776.437037,0.329028,0.092665,0.71402,-5.035165,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,-9.192405491442654e-05,,-0.002517332543844137,-0.12425581978730618,0.0019636043367823167,-1.9829429499986873,,-14.148886087499704,-3.0882953125000014,0.11056128749999772,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.05632308774960237,-0.05468341879843396,-0.021228457836721133,-0.05852851535391168,0.005568349476254018
58911.51458902983,21575.680609,,5622.657944,23.69502,56.293606,838.524115,0.341269,0.096253,0.773491,-4.995512,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,0.0001921886452441399,,0.00036849104608074754,-0.046644236689520134,-0.00020729340079984158,4.145804050000152,,2.0711359124998125,-1.1593113125000016,-0.01167171250000365,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,0.019137174017495186,-0.01951431382715987,0.016669694575536485,0.019887006148829933,-0.0023507160879891165
58926.50744816987,21567.485206,,5586.75161,20.673624,56.701429,741.364881,0.336991,0.09271,0.680426,-5.059276,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,-0.0001877288281345881,,-0.006019869320195149,-0.16820840037637205,0.007035775394320622,-4.049598949997744,,-33.83519808749952,-4.180707312500001,0.39615128749999684,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.09894957554302831,-0.031805256647771805,-0.020753146560647633,-0.10282390351558882,0.0103835359645263
59207.6031565601,21571.565412,,5584.794782,25.356642,56.541448,737.216692,0.335297,0.090035,0.676453,-5.062218,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,1.4188628800746061e-06,,-0.006368023003576504,0.020210187157494446,0.004194460929682463,0.030607050000980962,,-35.792026087499835,0.5023106874999996,0.23617028750000202,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.10399125954367326,-0.036672217175615716,-0.049007761305014635,-0.1080625049672273,0.010971080182870513
59208.59019970009,21568.124428,,5582.068418,25.618077,56.582651,730.581893,0.332961,0.090524,0.670098,-5.066966,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,-0.0001580961661206043,,-0.006853090505083129,0.03072887690669382,0.004926239577687402,-3.4103769499997725,,-38.51839008749994,0.7637456874999984,0.2773732874999979,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.11205515440617705,-0.043383681044000366,-0.04384271210501643,-0.11644189389880609,0.011919299064141227
59209.57488558022,21566.547011,,5582.659885,23.862034,56.584294,732.049802,0.328541,0.093862,0.671504,-5.065911,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,-0.00023122109739060623,,-0.00674785825439551,-0.039924522612320025,0.004955419790746482,-4.987793950000196,,-37.926923087499745,-0.9922973124999999,0.2790162874999993,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.11027106662239898,-0.05608259812373492,-0.00858517789316695,-0.1145880117842821,0.011708605947093926
59210.65256951004,21568.414512,,5580.103264,23.739739,56.582297,721.834313,0.332313,0.090262,0.661719,-5.073306,,HD22496_ESPRESSO19_1.rdb,HD 22496,HD 22496,4833654227548585856,4460.0,185.0,4.161,0.609,-0.223,0.085,0.214,1.616,8.020994,73.5199,13.601759523611973,0.6357004629755753,0.6423172211646395,1,Sousa et al. 2024,https://arxiv.org/abs/2409.11965,2024-09-19,EU;NASA,-0.00014464862969711158,,-0.007202725528453261,-0.04484499295056225,0.004919952422834725,-3.120292949999566,,-40.48354408749947,-1.114592312500001,0.2770192874999964,822.778460425,68.15687819774607,0.348061175,0.011248743656178025,0.0946748,0.002511158991079817,0.758408525,0.06528433881185167,-5.007282699999999,0.04247136403355644,-0.1226869106087903,-0.04524542273351797,-0.04661007997904414,-0.12749002920292865,0.013185454857581807
