rjd,vrad,true_vrad1,true_vrad2,svrad,fwhm,sig_fwhm,bis_span,sig_bis_span,contrast,sig_contrast,s_mw,sig_s,ha,sig_ha,na,sig_na,ca,sig_ca,rhk,sig_rhk,berv,weight,file_rootpath
59215.796124599874,23491.470557,-0.12,-1.45,1.658339,9536.459011,3.316679,-13.077783,3.316679,49.626756,0.01726,175.990234,0.351396,0.196821,0.000153,0.326435,0.000123,0.13888,0.000337,-4.816674,0.001712,20.785136,1,ESPRE.2021-01-01T07:00:12.709.fits
59215.798000779934,23488.680476,-0.13,-1.46,1.630461,9523.143376,3.260922,-13.999799,3.260922,49.668225,0.017007,174.637943,0.339556,0.196186,0.00015,0.325936,0.000121,0.137584,0.000325,-4.823311,0.001679,20.780041,1,ESPRE.2021-01-01T07:02:54.812.fits
59215.799864130095,23488.803788,-0.13,-1.46,1.894829,9522.995542,3.789657,-16.896568,3.789657,49.663554,0.019764,175.347744,0.45477,0.19592,0.000182,0.326984,0.000148,0.138264,0.000436,-4.819815,0.002231,20.774974,1,ESPRE.2021-01-01T07:05:36.929.fits
59215.80176394014,23488.757362,-0.14,-1.47,1.803645,9526.380042,3.60729,-27.610059,3.60729,49.623191,0.01879,176.900402,0.410935,0.195562,0.00017,0.327161,0.000138,0.139751,0.000394,-4.812263,0.001981,20.769799,1,ESPRE.2021-01-01T07:08:18.929.fits
59215.80361824995,23488.677912,-0.14,-1.47,1.686069,9514.916595,3.372137,-20.931593,3.372137,49.659963,0.0176,175.50696,0.362332,0.19591,0.000156,0.325296,0.000127,0.138417,0.000347,-4.819034,0.001774,20.764742,1,ESPRE.2021-01-01T07:11:01.137.fits
59215.80549381999,23490.734461,-0.15,-1.48,1.424411,9526.073856,2.848821,-17.409264,2.848821,49.634796,0.014844,173.97236,0.257939,0.196993,0.000126,0.327717,0.000101,0.136947,0.000247,-4.826615,0.001285,20.759621,1,ESPRE.2021-01-01T07:13:40.761.fits
59215.80736819003,23489.352197,-0.15,-1.48,1.400388,9533.331755,2.800775,-17.566817,2.800775,49.609204,0.014575,176.609659,0.248065,0.196569,0.000123,0.326223,9.8e-05,0.139473,0.000238,-4.813667,0.0012,20.754498,1,ESPRE.2021-01-01T07:16:22.890.fits
59215.80921048019,23493.62492,-0.16,-1.49,1.360493,9526.919529,2.720986,-17.566411,2.720986,49.603703,0.014167,177.923856,0.233499,0.196299,0.000119,0.327148,9.5e-05,0.140732,0.000224,-4.807356,0.001113,20.749457,1,ESPRE.2021-01-01T07:19:02.724.fits
59215.811073230114,23493.989189,-0.16,-1.49,1.377295,9533.486967,2.75459,-23.136554,2.75459,49.623832,0.014338,175.263246,0.239226,0.196746,0.000121,0.326219,9.6e-05,0.138183,0.000229,-4.820229,0.001175,20.744357,1,ESPRE.2021-01-01T07:21:44.830.fits
59215.81295681978,23496.271506,-0.17,-1.5,1.409229,9533.726879,2.818458,-20.145799,2.818458,49.588292,0.01466,175.541179,0.251199,0.196307,0.000124,0.325903,9.9e-05,0.138449,0.000241,-4.818867,0.00123,20.739196,1,ESPRE.2021-01-01T07:24:26.929.fits
59215.814831070136,23495.67546,-0.17,-1.5,1.39548,9544.498588,2.79096,-13.541393,2.79096,49.561053,0.014492,175.042218,0.245048,0.195735,0.000122,0.326218,9.8e-05,0.137971,0.000235,-4.821316,0.001206,20.734058,1,ESPRE.2021-01-01T07:27:08.930.fits
59215.81669822987,23498.935265,-0.18,-1.51,1.554697,9546.99132,3.109394,-19.868468,3.109394,49.580405,0.016148,175.753539,0.307477,0.196123,0.00014,0.325576,0.000113,0.138653,0.000295,-4.817828,0.001502,20.728936,1,ESPRE.2021-01-01T07:29:51.102.fits
59215.81858099019,23495.59332,-0.19,-1.51,1.470168,9529.946395,2.940336,-18.441756,2.940336,49.607246,0.015306,176.289054,0.27377,0.19696,0.000131,0.32675,0.000105,0.139166,0.000262,-4.815221,0.001329,20.723771,1,ESPRE.2021-01-01T07:32:33.189.fits
59215.82045857003,23495.16983,-0.19,-1.52,1.512722,9531.812854,3.025444,-14.912624,3.025444,49.61908,0.015749,175.512754,0.290239,0.196237,0.000136,0.326232,0.000109,0.138422,0.000278,-4.819006,0.001421,20.718619,1,ESPRE.2021-01-01T07:35:15.313.fits
59215.82234789012,23496.102101,-0.2,-1.53,1.540671,9531.36144,3.081343,-17.267793,3.081343,49.632961,0.016046,173.990677,0.299319,0.196709,0.00014,0.325871,0.000112,0.136964,0.000287,-4.826524,0.001491,20.713434,1,ESPRE.2021-01-01T07:37:57.369.fits
59215.82420630986,23495.044844,-0.2,-1.53,1.454338,9534.9162,2.908677,-21.515,2.908677,49.614847,0.015135,175.766135,0.268007,0.195199,0.000129,0.327166,0.000103,0.138665,0.000257,-4.817767,0.001309,20.708334,1,ESPRE.2021-01-01T07:40:36.930.fits
59215.8260581498,23494.550475,-0.21,-1.54,1.461442,9542.389242,2.922884,-12.2408,2.922884,49.581907,0.015187,176.082622,0.270579,0.196921,0.00013,0.326632,0.000104,0.138968,0.000259,-4.816224,0.001317,20.703254,1,ESPRE.2021-01-01T07:43:19.103.fits
59215.827929430176,23498.783055,-0.21,-1.54,1.4405,9539.038773,2.881,-18.393069,2.881,49.59374,0.014978,175.127687,0.2607,0.196244,0.000128,0.325887,0.000102,0.138053,0.00025,-4.820896,0.001282,20.698121,1,ESPRE.2021-01-01T07:46:01.254.fits
59215.82980621001,23497.025309,-0.22,-1.55,1.438257,9540.053332,2.876513,-17.248837,2.876513,49.610085,0.014958,174.114595,0.26129,0.195968,0.000127,0.325872,0.000102,0.137083,0.00025,-4.825907,0.0013,20.692976,1,ESPRE.2021-01-01T07:48:43.367.fits
59215.8316832399,23497.064545,-0.22,-1.55,1.407162,9531.426521,2.814324,-17.861863,2.814324,49.625104,0.014653,175.086722,0.249995,0.197167,0.000124,0.325786,9.9e-05,0.138014,0.000239,-4.821097,0.00123,20.687833,1,ESPRE.2021-01-01T07:51:25.375.fits
59215.83357161004,23495.864739,-0.23,-1.56,1.366274,9537.301777,2.732547,-17.97711,2.732547,49.582835,0.014206,175.596697,0.234153,0.196066,0.000119,0.325879,9.5e-05,0.138503,0.000224,-4.818595,0.001146,20.682663,1,ESPRE.2021-01-01T07:54:07.455.fits
59215.83543831017,23496.589276,-0.23,-1.56,1.387237,9541.51855,2.774474,-14.401023,2.774474,49.612231,0.014426,175.993874,0.242222,0.196765,0.000122,0.323679,9.7e-05,0.138883,0.000232,-4.816656,0.00118,20.677557,1,ESPRE.2021-01-01T07:56:49.602.fits
59215.83731471002,23495.616378,-0.24,-1.57,1.485081,9532.699228,2.970162,-17.592217,2.970162,49.601636,0.015455,175.334119,0.280024,0.197175,0.000132,0.325616,0.000106,0.138251,0.000268,-4.819881,0.001374,20.672428,1,ESPRE.2021-01-01T07:59:31.746.fits
59215.83920224989,23498.872599,-0.24,-1.57,1.44048,9540.557847,2.88096,-17.396545,2.88096,49.583822,0.014973,176.94059,0.262273,0.19495,0.000127,0.325342,0.000102,0.13979,0.000251,-4.812069,0.001264,20.667275,1,ESPRE.2021-01-01T08:02:13.867.fits
59215.84106751019,23492.757233,-0.25,-1.58,1.499762,9530.065634,2.999523,-20.224944,2.999523,49.61292,0.015615,175.256641,0.285524,0.195806,0.000134,0.323291,0.000107,0.138177,0.000273,-4.820262,0.001402,20.662189,1,ESPRE.2021-01-01T08:04:55.929.fits
59215.842939400114,23494.201596,-0.25,-1.58,1.536578,9532.303514,3.073156,-22.067379,3.073156,49.614716,0.015995,176.581966,0.299471,0.195962,0.000138,0.325311,0.000111,0.139446,0.000287,-4.813801,0.001449,20.657092,1,ESPRE.2021-01-01T08:07:35.725.fits
59215.84481516015,23492.414466,-0.26,-1.59,1.760959,9536.651963,3.521919,-21.621178,3.521919,49.59968,0.018317,177.005592,0.388417,0.1955,0.000165,0.324356,0.000134,0.139852,0.000372,-4.811756,0.001871,20.651991,1,ESPRE.2021-01-01T08:10:17.831.fits
59215.84667795012,23492.400008,-0.26,-1.59,1.819989,9526.118974,3.639977,-13.580167,3.639977,49.649727,0.018971,174.15945,0.416377,0.19693,0.000173,0.324147,0.00014,0.137126,0.000399,-4.825684,0.002071,20.646934,1,ESPRE.2021-01-01T08:12:59.929.fits
59215.84855856979,23493.999141,-0.27,-1.6,1.726753,9536.289261,3.453506,-17.841729,3.453506,49.625039,0.017971,174.937807,0.373583,0.196196,0.000161,0.323311,0.00013,0.137871,0.000358,-4.82183,0.001841,20.641837,1,ESPRE.2021-01-01T08:15:39.877.fits
59215.85039837007,23491.615486,-0.27,-1.6,1.707213,9529.540851,3.414425,-14.648071,3.414425,49.65808,0.017792,175.270166,0.367993,0.197406,0.000159,0.324436,0.000128,0.13819,0.000352,-4.820195,0.001807,20.636861,1,ESPRE.2021-01-01T08:18:21.930.fits
59215.85225528991,23497.148056,-0.28,-1.61,1.67388,9530.228688,3.34776,-19.276095,3.34776,49.635103,0.017436,175.5408,0.3527,0.195885,0.000155,0.323976,0.000125,0.138449,0.000338,-4.818868,0.001727,20.631847,1,ESPRE.2021-01-01T08:21:01.723.fits
59215.85412534978,23493.850023,-0.28,-1.61,1.618534,9539.264333,3.237068,-11.601978,3.237068,49.596936,0.01683,176.364151,0.331083,0.196294,0.000148,0.323806,0.000119,0.139238,0.000317,-4.814856,0.001606,20.626809,1,ESPRE.2021-01-01T08:23:43.838.fits
59215.85601580003,23494.714601,-0.29,-1.62,1.638399,9534.11638,3.276798,-14.606103,3.276798,49.587109,0.017043,171.582328,0.33714,0.196405,0.00015,0.324839,0.000121,0.134657,0.000323,-4.838693,0.001728,20.621727,1,ESPRE.2021-01-01T08:26:25.929.fits
59215.8578590299,23492.17846,-0.29,-1.62,1.640319,9532.932248,3.280638,-15.019417,3.280638,49.629025,0.017079,175.676374,0.339457,0.196353,0.000151,0.32382,0.000121,0.138579,0.000325,-4.818205,0.001659,20.616784,1,ESPRE.2021-01-01T08:29:05.663.fits
59215.859743549954,23493.509622,-0.3,-1.63,1.568715,9540.007361,3.137429,-20.718758,3.137429,49.606311,0.016314,175.857436,0.310918,0.196075,0.000142,0.323747,0.000114,0.138752,0.000298,-4.817321,0.001517,20.611743,1,ESPRE.2021-01-01T08:31:47.777.fits
59215.861596620176,23495.929041,-0.31,-1.63,1.537305,9531.911388,3.074611,-14.277572,3.074611,49.617023,0.016004,177.520978,0.299131,0.196774,0.000139,0.325496,0.000111,0.140346,0.000287,-4.809281,0.001432,20.606798,1,ESPRE.2021-01-01T08:34:27.483.fits
59215.86345893983,23495.785325,-0.31,-1.64,1.542268,9527.530509,3.084535,-15.521222,3.084535,49.606064,0.01606,176.505916,0.30094,0.196267,0.000139,0.324701,0.000112,0.139373,0.000288,-4.814169,0.001457,20.601843,1,ESPRE.2021-01-01T08:37:09.572.fits
59215.8653019201,23493.000079,-0.32,-1.65,1.547849,9541.318677,3.095699,-17.90858,3.095699,49.585428,0.016088,174.697352,0.301986,0.194785,0.000139,0.324015,0.000112,0.137641,0.000289,-4.823017,0.001493,20.596953,1,ESPRE.2021-01-01T08:39:49.395.fits
59215.86714994023,23493.952575,-0.32,-1.65,1.64528,9542.225046,3.290559,-17.35084,3.290559,49.609909,0.017108,177.88617,0.341455,0.19689,0.000151,0.321997,0.000122,0.140696,0.000327,-4.807536,0.001629,20.592065,1,ESPRE.2021-01-01T08:42:29.219.fits
59215.86901427014,23490.688618,-0.33,-1.66,1.577884,9532.581814,3.155768,-14.387336,3.155768,49.588874,0.016416,177.069512,0.314395,0.194578,0.000143,0.323915,0.000115,0.139913,0.000301,-4.811448,0.001513,20.587149,1,ESPRE.2021-01-01T08:45:08.788.fits
59215.87085044012,23493.603163,-0.33,-1.66,1.502173,9524.322905,3.004345,-15.1024,3.004345,49.646689,0.015661,176.158157,0.287057,0.195783,0.000135,0.323801,0.000108,0.13904,0.000275,-4.815857,0.001396,20.582323,1,ESPRE.2021-01-01T08:47:48.316.fits
59215.87271967018,23492.439596,-0.34,-1.67,1.492377,9535.159001,2.984753,-20.321553,2.984753,49.574097,0.015518,174.959395,0.281862,0.196888,0.000133,0.322383,0.000106,0.137892,0.00027,-4.821724,0.001389,20.577426,1,ESPRE.2021-01-01T08:50:30.308.fits
59215.87459040014,23496.020169,-0.34,-1.67,1.499264,9540.38256,2.998528,-16.248842,2.998528,49.615234,0.015594,177.352699,0.285522,0.197446,0.000134,0.323261,0.000107,0.140185,0.000273,-4.810088,0.00137,20.572544,1,ESPRE.2021-01-01T08:53:12.400.fits
59215.87647221983,23497.217158,-0.35,-1.68,1.528294,9542.848566,3.056589,-16.373868,3.056589,49.605936,0.015889,173.430845,0.294723,0.197923,0.000138,0.323938,0.00011,0.136428,0.000282,-4.829323,0.001478,20.56765,1,ESPRE.2021-01-01T08:55:54.453.fits
59215.87836888013,23493.318115,-0.35,-1.68,1.580577,9533.936007,3.161153,-12.008127,3.161153,49.610617,0.016449,173.988253,0.314638,0.196381,0.000144,0.32526,0.000115,0.136962,0.000301,-4.826536,0.001568,20.562737,1,ESPRE.2021-01-01T08:58:36.585.fits
59215.88022478996,23493.156015,-0.36,-1.69,1.571691,9537.082944,3.143381,-15.919595,3.143381,49.620856,0.016355,179.261453,0.314707,0.1956,0.000142,0.323546,0.000114,0.142013,0.000301,-4.801026,0.001479,20.557949,1,ESPRE.2021-01-01T09:01:18.724.fits
59215.88210838009,23497.886382,-0.36,-1.69,1.586896,9535.285215,3.173791,-15.325007,3.173791,49.597752,0.016508,177.058552,0.318053,0.19484,0.000144,0.323632,0.000116,0.139903,0.000305,-4.811501,0.001531,20.553109,1,ESPRE.2021-01-01T09:04:00.894.fits
59215.8839804302,23492.494695,-0.37,-1.7,1.62873,9542.365763,3.257459,-18.902187,3.257459,49.612752,0.016936,173.629865,0.334123,0.195046,0.000149,0.322077,0.00012,0.136619,0.00032,-4.828326,0.001672,20.54832,1,ESPRE.2021-01-01T09:06:42.930.fits
59215.88585691014,23496.601409,-0.37,-1.7,1.627764,9532.462154,3.255528,-18.286095,3.255528,49.575246,0.016931,173.583237,0.333247,0.196739,0.000149,0.324746,0.00012,0.136574,0.000319,-4.828559,0.001668,20.54354,1,ESPRE.2021-01-01T09:09:25.097.fits
59215.88772450015,23489.743311,-0.38,-1.71,1.648409,9541.162566,3.296818,-15.277779,3.296818,49.58135,0.017132,175.548196,0.341439,0.194405,0.000151,0.324981,0.000122,0.138456,0.000327,-4.818832,0.001671,20.538805,1,ESPRE.2021-01-01T09:12:07.263.fits
