rjd,vrad,true_vrad,fwhm,bis_span,contrast,s_mw,ha,na,ca,rhk
59298.79201808013,-19723.025316,1.09,8654.585631,8.283288,48.319032,163.170059,0.198849,0.379831,0.1266,-4.847381
59298.795352580026,-19720.16699,1.0,8651.254769,15.710666,48.364058,163.514443,0.197665,0.380661,0.12693,-4.845409
59298.79858476017,-19719.98813,0.92,8650.844522,10.57457,48.338021,161.521782,0.199477,0.380685,0.125021,-4.856947
59298.8018383598,-19720.100776,0.83,8648.569193,6.566829,48.312399,163.837243,0.197551,0.38092,0.127239,-4.843568
59298.80510511994,-19718.627107,0.75,8655.403939,12.285457,48.300873,161.675143,0.197368,0.380447,0.125168,-4.856048
59298.80836927006,-19719.502924,0.66,8649.242635,14.829393,48.355176,158.95477,0.198465,0.38019,0.122562,-4.872277
59298.81154794991,-19719.393946,0.58,8650.118681,17.558557,48.354348,162.462481,0.195975,0.380547,0.125922,-4.851462
59298.81491297018,-19719.798779,0.49,8646.259836,16.586185,48.399481,161.654969,0.198296,0.381162,0.125148,-4.856166
59298.81809735997,-19719.052871,0.41,8652.642698,11.407363,48.361148,160.97934,0.197306,0.379335,0.124501,-4.860141
59298.82147963019,-19718.777723,0.32,8655.834455,16.667615,48.35071,159.963488,0.197033,0.3801,0.123528,-4.866188
59298.82456691004,-19722.188263,0.24,8650.574744,12.399947,48.356277,159.091935,0.195867,0.380132,0.122693,-4.871444
59298.82796711987,-19721.514581,0.15,8652.009939,8.352938,48.411233,161.411551,0.19485,0.379655,0.124915,-4.857594
59298.83112965012,-19720.188504,0.07,8649.908717,11.399473,48.357188,161.343919,0.198296,0.380426,0.12485,-4.857992
59298.83445539,-19722.169628,-0.02,8655.197834,9.721351,48.339064,160.041646,0.197033,0.379563,0.123603,-4.86572
59298.83769509988,-19721.682223,-0.1,8642.399039,11.080862,48.382588,162.063807,0.200796,0.378542,0.12554,-4.853778
59298.84095769003,-19723.234531,-0.19,8651.568172,10.486579,48.387649,163.22755,0.197411,0.381128,0.126655,-4.847051
59298.84412488993,-19722.160727,-0.27,8660.590294,15.077667,48.369605,162.409406,0.196975,0.381272,0.125871,-4.851769
59298.84745258978,-19723.162061,-0.36,8647.234567,11.644058,48.372092,162.31039,0.19595,0.381414,0.125776,-4.852344
59298.8506902298,-19724.2873,-0.44,8647.69523,8.374655,48.334986,160.738501,0.197079,0.382059,0.124271,-4.861567
59298.85394361988,-19723.98925,-0.53,8650.530547,10.604846,48.335421,161.380503,0.198204,0.381956,0.124886,-4.857776
